job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,skills,salary_max,company_size_num,company_size_group,skills_clean,skill_count,salary_max_new
data scientist,senior,on-site,company_932,"Palo Alto, CA . Vancouver, WA . Spring, TX",25 days ago,"Palo Alto, CA, US",Technology,Public,"51,070",Public,"['sql', 'powerbi', 'machine learning', 'python']",216600.0,51070.0,large,sql|powerbi|machine learning|python,4,281580.0
data scientist,senior,,company_937,"Atlanta, GA",6 months ago,"Atlanta, GA, US",Retail,Public,"500,010",Public,"['sql', 'tableau', 'python']",111435.0,500010.0,large,sql|tableau|python,3,144865.5
data scientist,senior,hybrid,company_008,"San Jose, CA . Hybrid",3 months ago,"San Jose, CA, US",Technology,Public,"34,660",€81.76B,"['sql', 'machine learning', 'python']",239614.0,34660.0,large,sql|machine learning|python,3,311498.2
machine learning engineer,senior,remote,company_690,"Maplewood, MN",a day ago,"Maplewood, MN, US",Healthcare,Public,"22,020",Public,"['machine learning', 'python']",153424.0,22020.0,large,machine learning|python,2,199451.2
data scientist,senior,remote,company_169,Fully Remote,4 days ago,"San Francisco, CA, US",Technology,Public,"4,110",€7.79B,[],207973.0,4110.0,medium,,0,228770.30000000002
machine learning engineer,junior,,company_941,"Bengaluru, Karnataka, India",14 days ago,"Dublin, IE",Technology,Public,"492,245",€153.30B,['machine learning'],26188.0,492245.0,large,machine learning,1,34044.4
data scientist,senior,remote,company_611,"Denver, CO - Remote . Fully Remote",22 days ago,"Denver, CO, US",Technology,Public,"2,540",Public,[],200939.0,2540.0,medium,,0,221032.90000000002
data scientist,senior,hybrid,company_214,"Washington, DC . Hybrid",a month ago,"Montréal, QC, CA",Technology,Public,"57,290",€17.25B,"['r', 'python', 'sql', 'machine learning', 'matplotlib', 'tableau']",105769.0,57290.0,large,r|python|sql|machine learning|matplotlib|tableau,6,137499.7
,lead,hybrid,company_946,"New York, NY . Hybrid",5 days ago,"New York, NY, US",Technology,Private,"52,380",Private,"['aws', 'gcp', 'azure']",296834.0,52380.0,large,aws|gcp|azure,3,385884.2
data scientist,lead,hybrid,company_728,"San Francisco, CA . Hybrid",a month ago,"Los Angeles, CA, US",Technology,Private,150,Private,[],258479.0,150.0,small,,0,258479.0
data scientist,senior,,company_223,"London, England, United Kingdom",2 months ago,"New York, NY, US",Technology,Public,"10,060",Public,"['powerbi', 'python', 'sql', 'machine learning', 'tableau']",76371.0,10060.0,medium,powerbi|python|sql|machine learning|tableau,5,84008.1
data scientist,lead,hybrid,company_947,Hybrid,a month ago,"New York, NY, US",Technology,Private,"2,020",Private,[],200937.0,2020.0,medium,,0,221030.7
machine learning engineer,senior,on-site,company_156,"Mountain View, California (HQ) . On-site",16 days ago,"Mountain View, CA, US",Technology,Private,900,€8.05B,[],276788.0,900.0,small,,0,276788.0
data scientist,senior,on-site,company_273,"London, England, United Kingdom",6 months ago,"Menlo Park, CA, US",Technology,Public,"94,530",€230.27B,"['sql', 'r', 'python']",144998.0,94530.0,large,sql|r|python,3,188497.4
machine learning engineer,senior,remote,company_949,United States . Fully Remote,21 days ago,"San Francisco, CA, US",Technology,Private,150,Private,"['pytorch', 'aws', 'r', 'python', 'machine learning', 'gcp', 'deep learning']",200939.0,150.0,small,pytorch|aws|r|python|machine learning|gcp|deep learning,7,200939.0
data scientist,senior,remote,company_950,United States . Fully Remote,14 days ago,"New York, NY, US",Technology,Private,30,Private,"['sql', 'tableau', 'python']",173534.0,30.0,small,sql|tableau|python,3,173534.0
data scientist,lead,remote,company_951,"New York, NY",7 days ago,"New York, NY, US",Finance,Private,"8,010",Private,"['pytorch', 'python', 'machine learning', 'deep learning', 'tensorflow']",223478.0,8010.0,medium,pytorch|python|machine learning|deep learning|tensorflow,5,245825.80000000002
data scientist,senior,,company_052,"Amsterdam, North Holland, Netherlands",a month ago,"San Francisco, CA, US",Technology,Public,"26,910",€53.25B,"['tableau', 'sql', 'r', 'python']",72513.0,26910.0,large,tableau|sql|r|python,4,94266.90000000001
data scientist,,hybrid,company_952,Hybrid,6 days ago,"Culver City, CA, US",Education,Private,390,Private,[],137000.0,390.0,small,,0,137000.0
data scientist,senior,hybrid,company_146,"New York City, NY . San Francisco, CA . Hybrid",12 days ago,"San Francisco, CA, US",Finance,Private,780,€11.80B,[],241124.0,780.0,small,,0,241124.0
data scientist,midlevel,on-site,company_105,"Gurgaon, Haryana, India",15 days ago,"New York, NY, US",Technology,Private,"30,060",Private,"['aws', 'python', 'docker', 'machine learning', 'gcp', 'kubernetes', 'azure']",24227.0,30060.0,large,aws|python|docker|machine learning|gcp|kubernetes|azure,7,31495.100000000002
data scientist,senior,,company_954,"Palo Alto, CA",14 days ago,"CA, US",Technology,Private,15,Private,[],228336.0,15.0,small,,0,228336.0
data scientist,,remote,company_675,"Remote, United States . Fully Remote",6 days ago,"El Segundo, CA, US",Technology,Private,45,Private,[],182674.0,45.0,small,,0,182674.0
data scientist,senior,,company_270,"Dallas, TX",7 days ago,"Woonsocket, RI, US",Healthcare,Public,"300,070",€121.37B,"['git', 'python', 'docker', 'sql', 'machine learning', 'kubernetes', 'azure']",203204.0,300070.0,large,git|python|docker|sql|machine learning|kubernetes|azure,7,264165.2
data scientist,senior,hybrid,company_115,"Bengaluru, Karnataka, India . Hybrid",a day ago,"Frankfurt am Main, HE, DE",Finance,Public,"68,430",Public,"['pytorch', 'aws', 'python', 'sql', 'gcp', 'azure', 'tensorflow']",24205.0,68430.0,large,pytorch|aws|python|sql|gcp|azure|tensorflow,7,31466.5
data scientist,lead,,company_244,"Bengaluru, Karnataka, India",5 days ago,"New York, NY, US",Finance,Public,"290,770",€350.37B,"['sql', 'machine learning', 'tableau', 'python']",42738.0,290770.0,large,sql|machine learning|tableau|python,4,55559.4
data scientist,senior,,company_233,"San Diego, CA",4 days ago,"Reston, VA, US",Technology,Public,"27,440",Public,"['machine learning', 'python']",172782.0,27440.0,large,machine learning|python,2,224616.6
data scientist,lead,on-site,company_962,"Stamford, CT",a month ago,"Stamford, CT, US",Technology,Public,"3,305",Public,['python'],166416.0,3305.0,medium,python,1,183057.6
data scientist,senior,on-site,company_119,"Menlo Park, CA . On-site",a month ago,"West Menlo Park, CA, US",Finance,Public,"3,790",€7.94B,[],217378.0,3790.0,medium,,0,239115.80000000002
data scientist,senior,remote,company_038,"Stockholm, Stockholm County, Sweden",7 days ago,"Kista, SE",Technology,Public,"131,970",€17.11B,"['spark', 'scikit-learn', 'python', 'scala', 'java', 'machine learning', 'keras', 'deep learning', 'tensorflow']",52510.0,131970.0,large,spark|scikit-learn|python|scala|java|machine learning|keras|deep learning|tensorflow,9,68263.0
data scientist,senior,remote,company_964,"Herndon, VA",a day ago,"Westminster, CO, US",Technology,Public,"2,870",Public,"['pandas', 'numpy', 'aws', 'git', 'python', 'docker', 'linux', 'sklearn', 'machine learning', 'kubernetes', 'deep learning', 'azure', 'matplotlib']",168973.0,2870.0,medium,pandas|numpy|aws|git|python|docker|linux|sklearn|machine learning|kubernetes|deep learning|azure|matplotlib,13,185870.30000000002
data scientist,senior,,company_610,"Chicago, IL",25 days ago,"Chicago, IL, US",Technology,Private,"51,230",Private,"['java', 'machine learning', 'r', 'python']",104727.0,51230.0,large,java|machine learning|r|python,4,136145.1
data scientist,,remote,company_965,Fully Remote,13 days ago,"Bellevue, WA, US",Technology,Private,330,Private,[],87643.0,330.0,small,,0,87643.0
data scientist,lead,hybrid,company_645,Hybrid,9 days ago,"Berkeley, CA, US",Technology,Private,180,Private,[],205500.0,180.0,small,,0,205500.0
data scientist,senior,remote,company_966,"California, United States, Colorado, United States, Florida, United States, Georgia, United States, Illinois, United States, Massachusetts, United States, Nevada, United States, New Jersey, United States, New York, United States, North Carolina, United States, Oregon, United States, Pennsylvania, United States, South Carolina, United States, Texas, United States, Virginia, United States, Washington, United States . Fully Remote",14 days ago,"San Francisco, CA, US",Finance,Private,240,Private,[],173535.0,240.0,small,,0,173535.0
data scientist,midlevel,hybrid,company_202,"Bengaluru, Karnataka, India . Hybrid",2 days ago,"Palo Alto, CA, US",Technology,Public,"195,020",€18.30B,"['numpy', 'spark', 'aws', 'python', 'neural network', 'database', 'machine learning', 'tensorflow']",34805.0,195020.0,large,numpy|spark|aws|python|neural network|database|machine learning|tensorflow,8,45246.5
data scientist,senior,remote,company_969,"San Jose, California, United States . Fully Remote",8 days ago,"Purchase, NY, US",Healthcare,Public,"4,570",Public,[],182672.0,4570.0,medium,,0,200939.2
data scientist,junior,,company_343,"London, England, United Kingdom",2 days ago,"Edinburgh, GB",Finance,Public,"60,020",€24.63B,"['aws', 'machine learning', 'linux', 'python']",59680.0,60020.0,large,aws|machine learning|linux|python,4,77584.0
data scientist,senior,remote,company_337,"Reston, VA",7 days ago,"Fairfax, VA, US",Finance,Public,"7,290",Public,"['r', 'python', 'sql', 'machine learning', 'database', 'azure']",184349.0,7290.0,medium,r|python|sql|machine learning|database|azure,6,202783.90000000002
data scientist,senior,,company_212,"Cincinnati, OH",22 days ago,"Boston, MA, US",Technology,Public,"222,490",Public,"['aws', 'python', 'machine learning', 'azure', 'deep learning']",135178.0,222490.0,large,aws|python|machine learning|azure|deep learning,5,175731.4
data scientist,senior,,company_318,United States,2 months ago,"Dallas, TX, US",Technology,Public,"55,030",€14.56B,"['sql', 'machine learning', 'r', 'python']",100472.0,55030.0,large,sql|machine learning|r|python,4,130613.6
data scientist,midlevel,,company_971,"Singapore, Singapore",7 days ago,"Singapore, SG",Technology,Private,"3,682",Private,['machine learning'],83973.0,3682.0,medium,machine learning,1,92370.3
machine learning engineer,,on-site,company_403,"Boston, MA . On-site",6 days ago,"Boston, MA, US",Retail,Public,"17,030",Public,[],170797.0,17030.0,medium,,0,187876.7
data scientist,senior,remote,company_067,"San Francisco, CA, US . Remote, US . Fully Remote",21 days ago,"San Francisco, CA, US",Technology,Public,"5,260",€14.30B,[],306626.0,5260.0,medium,,0,337288.60000000003
data scientist,senior,remote,company_974,"Toronto, Ontario, Canada",4 days ago,"Toronto, ON, CA",Technology,Public,"2,280",Public,"['sql', 'machine learning', 'python']",105142.0,2280.0,medium,sql|machine learning|python,3,115656.20000000001
data scientist,senior,hybrid,company_975,"San Francisco, California, United States . Hybrid",12 days ago,"Miramar, FL, US",Technology,Private,15,Private,[],210072.0,15.0,small,,0,210072.0
data scientist,senior,,company_895,"Colorado Springs, CO",2 months ago,"Centreville, VA, US",Technology,Public,"16,060",Public,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'amazon', 'r', 'python', 'scikit-learn', 'scipy', 'linux', 'java', 'machine learning', 'keras', 'deep learning', 'matplotlib', 'tensorflow']",138558.0,16060.0,medium,pandas|numpy|pytorch|spark|aws|amazon|r|python|scikit-learn|scipy|linux|java|machine learning|keras|deep learning|matplotlib|tensorflow,17,152413.80000000002
data scientist,senior,on-site,company_979,"Bengaluru, Karnataka, India",2 months ago,"Pune, MH, IN",Technology,Public,"125,010",Public,"['spark', 'aws', 'r', 'python', 'sql', 'machine learning', 'database', 'hadoop', 'azure']",23903.0,125010.0,large,spark|aws|r|python|sql|machine learning|database|hadoop|azure,9,31073.9
machine learning engineer,,on-site,company_156,"Mountain View, California (HQ) . On-site",16 days ago,"Mountain View, CA, US",Technology,Private,900,€8.10B,[],189589.0,900.0,small,,0,189589.0
data scientist,senior,hybrid,company_003,"Bentonville, AR . Hybrid",18 days ago,"Bentonville, AR, US",Retail,Public,€352.44B,Public,"['spark', 'r', 'python', 'scala', 'machine learning', 'tensorflow']",164400.0,352440000000.0,large,spark|r|python|scala|machine learning|tensorflow,6,213720.0
data scientist,lead,,company_980,"Bengaluru, Karnataka, India",a month ago,"Minneapolis, MN, US",Retail,Public,"409,060",€66.94B,"['spark', 'r', 'python', 'scala', 'java', 'sql', 'hadoop', 'machine learning']",58197.0,409060.0,large,spark|r|python|scala|java|sql|hadoop|machine learning,8,75656.1
data scientist,midlevel,hybrid,company_983,"Annapolis Junction, MD . Fort Meade, MD . Hybrid",17 days ago,"McLean, VA, US",Technology,Public,"27,060",Public,"['linux', 'machine learning', 'r', 'python']",160749.0,27060.0,large,linux|machine learning|r|python,4,208973.7
data scientist,senior,hybrid,company_357,"Hyderabad, Telangana, India . Chennai, Tamil Nadu, India . Hybrid",14 days ago,"Basking Ridge, NJ, US",Technology,Public,"132,070",€142.28B,"['aws', 'r', 'python', 'sql', 'gcp', 'machine learning', 'tableau']",22839.0,132070.0,large,aws|r|python|sql|gcp|machine learning|tableau,7,29690.7
data scientist,junior,,company_014,"Berkeley, CA",2 months ago,"Berkeley, CA, US",Education,,"17,441",Education,['machine learning'],189795.0,17441.0,medium,machine learning,1,208774.50000000003
data scientist,junior,,company_985,"Madrid, Community of Madrid, Spain",5 days ago,"Chicago, IL, US",Finance,Private,"312,040",Private,"['python', 'docker', 'kubernetes', 'machine learning', 'azure', 'deep learning']",28045.0,312040.0,large,python|docker|kubernetes|machine learning|azure|deep learning,6,36458.5
data scientist,senior,remote,company_647,"India, Hyderabad . Fully Remote",20 days ago,"London, GB",Technology,Private,900,Private,[],39023.0,900.0,small,,0,39023.0
data scientist,senior,on-site,company_316,"Gurgaon, Haryana, India",8 days ago,"Eden Prairie, MN, US",Healthcare,Public,"37,950",Public,"['python', 'machine learning', 'gcp', 'azure', 'deep learning', 'tensorflow']",32905.0,37950.0,large,python|machine learning|gcp|azure|deep learning|tensorflow,6,42776.5
data scientist,lead,on-site,company_844,"San Diego, CA",3 days ago,"Mountain View, CA, US",Technology,Public,"17,070",€94.69B,"['r', 'python', 'sql', 'machine learning', 'tableau']",145221.0,17070.0,medium,r|python|sql|machine learning|tableau,5,159743.1
data scientist,lead,remote,company_338,"Cambridge, MA",7 days ago,"Paris, FR",Healthcare,Public,"75,470",€99.86B,"['pytorch', 'r', 'python', 'machine learning', 'tensorflow']",149787.0,75470.0,large,pytorch|r|python|machine learning|tensorflow,5,194723.1
data scientist,senior,on-site,company_816,"San Francisco, CA",2 months ago,"San Francisco, CA, US",Retail,Public,"117,010",Public,"['spark', 'sql', 'azure', 'python']",211170.0,117010.0,large,spark|sql|azure|python,4,274521.0
data scientist,senior,on-site,company_096,"New York, New York, United States . On-site",23 days ago,"San Francisco, CA, US",Finance,Private,950,€11.68B,[],219204.0,950.0,small,,0,219204.0
data scientist,senior,on-site,company_917,"Mountain View, CA . San Bruno, CA",4 days ago,"Mountain View, CA, US",Technology,Public,"258,760",€1.14T,"['sql', 'r', 'python']",222855.0,258760.0,large,sql|r|python,3,289711.5
data scientist,senior,on-site,company_003,"Bellevue, WA",16 days ago,"Bentonville, AR, US",Retail,Public,€352.44B,Public,"['pytorch', 'spark', 'r', 'python', 'scala', 'machine learning', 'azure', 'tensorflow']",284961.0,352440000000.0,large,pytorch|spark|r|python|scala|machine learning|azure|tensorflow,8,370449.3
data scientist,senior,on-site,company_849,"Whitehouse Station, NJ . Philadelphia, PA . Jersey City, NJ . Philadelphia, Pennsylvania, Amerika Serikat . Whitehouse Station, New Jersey, Amerika Serikat",3 months ago,"Readington Township, NJ, US",Finance,Public,"29,400",Public,"['database', 'sql', 'machine learning', 'python']",165318.0,29400.0,large,database|sql|machine learning|python,4,214913.4
data scientist,midlevel,,company_055,"Cary, NC",19 days ago,"Zürich, ZH, CH",Technology,Public,"97,300",€55.34B,[],64591.0,97300.0,large,,0,83968.3
machine learning engineer,,hybrid,company_403,"Boston, MA . Hybrid",22 days ago,"Boston, MA, US",Retail,Public,"17,020",Public,[],170795.0,17020.0,medium,,0,187874.50000000003
data scientist,lead,,company_366,"Hyderabad, Telangana, India",7 days ago,"Columbia, MD, US",Technology,Private,180,Private,"['aws', 'r', 'python', 'sql', 'machine learning', 'azure', 'tableau']",19780.0,180.0,small,aws|r|python|sql|machine learning|azure|tableau,7,19780.0
machine learning engineer,senior,,company_941,"Bengaluru, Karnataka, India",14 days ago,"Dublin, IE",Technology,Public,"492,235",€153.05B,"['sql', 'python']",26185.0,492235.0,large,sql|python,2,34040.5
data scientist,,hybrid,company_081,"Toronto, Canada . Hybrid",7 days ago,"San Francisco, CA, US",Technology,Public,"5,010",€4.67B,[],123300.0,5010.0,medium,,0,135630.0
data scientist,senior,,company_844,"Plano, TX",8 days ago,"Mountain View, CA, US",Technology,Public,"17,020",€94.39B,"['spark', 'r', 'python', 'sql', 'tableau']",168969.0,17020.0,medium,spark|r|python|sql|tableau,5,185865.90000000002
data scientist,senior,on-site,company_917,"Mountain View, CA",5 days ago,"Mountain View, CA, US",Technology,Public,"258,800",€1.29T,"['sql', 'r', 'python']",184493.0,258800.0,large,sql|r|python,3,239840.9
data scientist,lead,hybrid,company_667,"Mountain View, CA, US . San Francisco, CA, US . Hybrid",9 days ago,"Mountain View, CA, US",Technology,Private,"2,760",Private,[],251171.0,2760.0,medium,,0,276288.10000000003
data scientist,senior,remote,company_848,"East Hanover, NJ",14 days ago,"Basel, BS, CH",Healthcare,Public,"107,690",€160.95B,"['gcp', 'database']",192715.0,107690.0,large,gcp|database,2,250529.5
data scientist,senior,,company_844,"Mountain View, CA",a month ago,"Mountain View, CA, US",Technology,Public,"17,020",€94.64B,"['sql', 'machine learning', 'r', 'python']",173539.0,17020.0,medium,sql|machine learning|r|python,4,190892.90000000002
data scientist,lead,on-site,company_235,"Colorado Springs, CO",8 days ago,"San Antonio, TX, US",Finance,Private,"33,020",Private,"['r', 'python', 'sql', 'database', 'machine learning']",287666.0,33020.0,large,r|python|sql|database|machine learning,5,373965.8
data scientist,senior,,company_270,"Albany, NY",2 months ago,"Woonsocket, RI, US",Healthcare,Public,"300,060",€121.22B,"['aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']",263411.0,300060.0,large,aws|python|sql|machine learning|gcp|azure,6,342434.3
data scientist,senior,,company_233,"McLean, VA",2 months ago,"Reston, VA, US",Technology,Public,"27,450",Public,"['pandas', 'numpy', 'r', 'python', 'sql', 'tableau']",208199.0,27450.0,large,pandas|numpy|r|python|sql|tableau,6,270658.7
data scientist,lead,,company_872,"Boise, ID",a month ago,"Atlanta, GA, US",Finance,Public,"11,060",€18.58B,"['pandas', 'numpy', 'pytorch', 'spark', 'r', 'python', 'scikit-learn', 'machine learning', 'deep learning', 'tensorflow']",100474.0,11060.0,medium,pandas|numpy|pytorch|spark|r|python|scikit-learn|machine learning|deep learning|tensorflow,10,110521.40000000001
data scientist,senior,hybrid,company_115,"Bengaluru, Karnataka, India . Hybrid",7 days ago,"Frankfurt am Main, HE, DE",Finance,Public,"68,420",Public,"['pytorch', 'aws', 'python', 'sql', 'gcp', 'azure', 'tensorflow']",24200.0,68420.0,large,pytorch|aws|python|sql|gcp|azure|tensorflow,7,31460.0
data scientist,senior,hybrid,company_316,"Dublin, County Dublin, Ireland . Hybrid",14 days ago,"Eden Prairie, MN, US",Healthcare,Public,"37,950",Public,"['git', 'r', 'python', 'hadoop', 'deep learning', 'keras', 'azure', 'tensorflow']",93598.0,37950.0,large,git|r|python|hadoop|deep learning|keras|azure|tensorflow,8,121677.40000000001
data scientist,senior,on-site,company_917,"Mountain View, CA",a month ago,"Mountain View, CA, US",Technology,Public,"258,810",€1.44T,"['sql', 'r', 'python']",292272.0,258810.0,large,sql|r|python,3,379953.60000000003
data scientist,senior,,company_678,"Fort Meade, MD",8 days ago,"Herndon, VA, US",Technology,Private,"5,010",Private,['tableau'],213720.0,5010.0,medium,tableau,1,235092.00000000003
data scientist,senior,,company_366,"Hyderabad, Telangana, India",a month ago,"Columbia, MD, US",Technology,Private,180,Private,"['pytorch', 'aws', 'python', 'docker', 'gcp', 'kubernetes', 'azure', 'tensorflow']",19777.0,180.0,small,pytorch|aws|python|docker|gcp|kubernetes|azure|tensorflow,8,19777.0
machine learning engineer,senior,on-site,company_156,"Mountain View, California (HQ) . On-site",7 days ago,"Mountain View, CA, US",Technology,Private,900,€8.20B,[],304988.0,900.0,small,,0,304988.0
data scientist,senior,hybrid,company_308,"Redmond, WA . Hybrid",2 days ago,"Redmond, WA, US",Technology,Public,"182,328",€1.98T,"['sql', 'azure', 'machine learning', 'python']",136788.0,182328.0,large,sql|azure|machine learning|python,4,177824.4
data scientist,senior,hybrid,company_980,"Brooklyn Park, MN . Hybrid",7 days ago,"Minneapolis, MN, US",Retail,Public,"409,050",€67.04B,"['spark', 'r', 'python', 'scala', 'java', 'sql', 'hadoop', 'machine learning']",156183.0,409050.0,large,spark|r|python|scala|java|sql|hadoop|machine learning,8,203037.9
data scientist,senior,hybrid,company_291,"Alpharetta, GA . Hybrid",7 days ago,"Bengaluru, KA, IN",Technology,Public,"261,040",€71.18B,"['pytorch', 'spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow', 'tableau']",150244.0,261040.0,large,pytorch|spark|aws|r|python|scala|java|sql|machine learning|gcp|deep learning|azure|tensorflow|tableau,14,195317.2
data scientist,senior,,company_171,"Bengaluru, Karnataka, India",7 days ago,"Armonk, NY, US",Technology,Public,"524,568",€119.18B,"['pandas', 'pytorch', 'r', 'python', 'java', 'database', 'keras', 'machine learning', 'matplotlib', 'tensorflow']",52693.0,524568.0,large,pandas|pytorch|r|python|java|database|keras|machine learning|matplotlib|tensorflow,10,68500.90000000001
machine learning engineer,senior,,company_678,"College Park, MD",21 days ago,"Herndon, VA, US",Technology,Private,"5,060",Private,"['pytorch', 'python', 'java', 'keras', 'machine learning', 'tensorflow']",116908.0,5060.0,medium,pytorch|python|java|keras|machine learning|tensorflow,6,128598.80000000002
data scientist,senior,on-site,company_395,"New York, NY",18 days ago,"McLean, VA, US",Retail,Public,"55,100",€36.38B,"['pytorch', 'aws', 'database', 'machine learning', 'tensorflow']",180298.0,55100.0,large,pytorch|aws|database|machine learning|tensorflow,5,234387.4
data scientist,senior,hybrid,company_667,"Mountain View, California, USA . Hybrid",9 days ago,"Mountain View, CA, US",Technology,Private,"2,810",Private,[],236556.0,2810.0,medium,,0,260211.60000000003
data scientist,senior,,company_183,"Tallinn, Harjumaa, Estonia",7 days ago,"Tallinn, EE",Technology,Private,"3,760",Private,"['pandas', 'numpy', 'spark', 'aws', 'scikit-learn', 'python', 'airflow', 'machine learning']",61775.0,3760.0,medium,pandas|numpy|spark|aws|scikit-learn|python|airflow|machine learning,8,67952.5
data scientist,senior,,company_980,"Bengaluru, Karnataka, India",a month ago,"Minneapolis, MN, US",Retail,Public,"409,040",€67.09B,"['pytorch', 'python', 'docker', 'sql', 'machine learning', 'kubernetes', 'hadoop', 'deep learning', 'tensorflow']",58202.0,409040.0,large,pytorch|python|docker|sql|machine learning|kubernetes|hadoop|deep learning|tensorflow,9,75662.6
data scientist,senior,on-site,company_288,"Washington, DC . On-site",7 days ago,"Reston, VA, US",Technology,Public,"26,010",€62.74B,['machine learning'],146136.0,26010.0,large,machine learning,1,189976.80000000002
data scientist,senior,hybrid,company_983,"Fort Belvoir, VA . Reston, VA . Hybrid",20 days ago,"McLean, VA, US",Technology,Public,"27,010",Public,"['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",205500.0,27010.0,large,spark|r|python|sql|hadoop|machine learning,6,267150.0
data scientist,senior,hybrid,company_067,"San Francisco, CA, US . Seattle, WA, US . Palo Alto, CA, US . Hybrid",19 hours ago,"San Francisco, CA, US",Technology,Public,"5,300",€14.25B,[],306623.0,5300.0,medium,,0,337285.30000000005
data scientist,lead,on-site,company_395,"New York, NY",16 days ago,"McLean, VA, US",Retail,Public,"55,110",€36.03B,"['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']",300034.0,55110.0,large,aws|r|python|scala|machine learning|database|deep learning,7,390044.2
data scientist,senior,on-site,company_395,"San Jose, CA",6 days ago,"McLean, VA, US",Retail,Public,"55,130",€36.03B,"['pytorch', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']",151250.0,55130.0,large,pytorch|aws|r|python|scala|sql|database|machine learning,8,196625.0
data scientist,senior,hybrid,company_291,"Alpharetta, GA . Hybrid",7 days ago,"Bengaluru, KA, IN",Technology,Public,"261,010",€71.03B,"['pytorch', 'spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow', 'tableau']",150251.0,261010.0,large,pytorch|spark|aws|r|python|scala|java|sql|machine learning|gcp|deep learning|azure|tensorflow|tableau,14,195326.30000000002
data scientist,senior,on-site,company_003,"Sunnyvale, CA",21 days ago,"Bentonville, AR, US",Retail,Public,€352.44B,Public,"['pytorch', 'spark', 'r', 'python', 'scala', 'machine learning', 'tensorflow']",213719.0,352440000000.0,large,pytorch|spark|r|python|scala|machine learning|tensorflow,7,277834.7
data scientist,senior,,company_291,"Bengaluru East, Karnataka, India",6 days ago,"Bengaluru, KA, IN",Technology,Public,"261,040",€71.13B,"['aws', 'r', 'python', 'sql', 'neural network', 'gcp', 'azure']",9582.0,261040.0,large,aws|r|python|sql|neural network|gcp|azure,7,12456.6
data scientist,senior,hybrid,company_922,"Hartford, CT . Chicago, IL . Charlotte, NC . Columbus, OH . Hybrid",7 days ago,"Hartford, CT, US",Finance,Public,"18,190",€21.60B,['machine learning'],150042.0,18190.0,medium,machine learning,1,165046.2
data scientist,,hybrid,company_081,"Toronto, Canada . Hybrid",7 days ago,"San Francisco, CA, US",Technology,Public,"5,040",€4.72B,[],123308.0,5040.0,medium,,0,135638.80000000002
data scientist,senior,on-site,company_185,"Linthicum Heights, MD . On-site",14 days ago,"Falls Church, VA, US",Technology,Public,"97,050",€75.00B,['r'],246056.0,97050.0,large,r,1,319872.8
data scientist,lead,on-site,company_230,"North Chicago, IL",a month ago,"North Chicago, IL, US",Healthcare,Public,"49,360",€245.34B,[],137007.0,49360.0,large,,0,178109.1
data scientist,senior,on-site,company_490,"Overland Park, KS . Bellevue, WA . Frisco, TX",3 months ago,"Bellevue, WA, US",Technology,Public,"83,560",Public,"['aws', 'r', 'python', 'sql', 'machine learning', 'deep learning', 'azure']",209887.0,83560.0,large,aws|r|python|sql|machine learning|deep learning|azure,7,272853.10000000003
data scientist,senior,,company_844,"San Francisco, CA",21 days ago,"Mountain View, CA, US",Technology,Public,"17,070",€94.49B,"['r', 'python', 'sql', 'machine learning', 'tableau']",168968.0,17070.0,medium,r|python|sql|machine learning|tableau,5,185864.80000000002
data scientist,senior,,company_171,"Hyderabad, Telangana, India",14 days ago,"Armonk, NY, US",Technology,Public,"524,608",€119.33B,"['database', 'machine learning', 'java']",52700.0,524608.0,large,database|machine learning|java,3,68510.0
data scientist,senior,hybrid,company_183,"Tallinn, Harjumaa, Estonia . Hybrid",a month ago,"Tallinn, EE",Technology,Private,"3,760",Private,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'airflow', 'machine learning', 'deep learning']",61778.0,3760.0,medium,pandas|numpy|pytorch|spark|aws|scikit-learn|python|docker|airflow|machine learning|deep learning,11,67955.8
data scientist,senior,,company_844,"Mountain View, CA",7 days ago,"Mountain View, CA, US",Technology,Public,"17,050",€94.54B,"['sql', 'machine learning', 'tableau', 'python']",168967.0,17050.0,medium,sql|machine learning|tableau|python,4,185863.7
machine learning engineer,senior,on-site,company_135,"Taipei, Taiwan . On-site",a month ago,TW,Technology,Private,530,Private,[],36345.0,530.0,small,,0,36345.0
data scientist,senior,,company_889,"Brooklyn, NY",14 days ago,"NY, US",Energy,Public,"6,190",Public,"['sql', 'python']",166230.0,6190.0,medium,sql|python,2,182853.00000000003
data scientist,midlevel,,company_244,"Mumbai, Maharashtra, India",7 days ago,"New York, NY, US",Finance,Public,"290,800",€350.32B,"['spark', 'sql', 'machine learning', 'python']",33751.0,290800.0,large,spark|sql|machine learning|python,4,43876.3
